ID;CDU_Erststimmen;CDU_Zweitstimmen;SPD_Erststimmen;SPD_Zweitstimmen;AfD_Erststimmen;AfD_Zweitstimmen;DIE LINKE_Erststimmen;DIE LINKE_Zweitstimmen;FDP_Erststimmen;FDP_Zweitstimmen;GRÜNE_Erststimmen;GRÜNE_Zweitstimmen;CSU_Erststimmen;CSU_Zweitstimmen;FREIE WÄHLER_Erststimmen;FREIE WÄHLER_Zweitstimmen;Die PARTEI_Erststimmen;Die PARTEI_Zweitstimmen
34;0.2120667861201316;0.1921058567664997;0.15574632169867936;0.14074370422073637;0.0421350107891164;0.04510148579113803;0.03074153362927149;0.03436344213245715;0.025327823152124413;0.041019922624798366;0.03154167322809511;0.03565728488800174;0.0;0.0;0.006813954775088419;0.0033154720610829975;0.0;0.003319728122778868
35;0.2053006814712224;0.18198271927477613;0.13855112608004533;0.11135523064574514;0.04666740112371929;0.050510709957663796;0.027189600088134848;0.03184500857740915;0.03291836509860086;0.05929901320448858;0.04584585844914147;0.05165331528667433;0.0;0.0;0.00876626953524607;0.0042178819307826685;0.0;0.0038968192763499583
36;0.178813663830312;0.16748586226943607;0.14224054401634867;0.12235082712330216;0.037929637263710514;0.039479942920564455;0.044254179659285096;0.0499621232140655;0.024593485192819266;0.0392156862745098;0.07867801208533728;0.06780825537762275;0.0;0.0;0.0;0.0020964360587002098;0.0;0.005091344713986224
37;0.16739253755924388;0.15716324775376508;0.14225392061778322;0.1185792449722766;0.04564751953446667;0.04692389335187659;0.04216608414002598;0.04514886453053232;0.035907735099822494;0.049101506029608215;0.07382838948158178;0.06888301279118707;0.0;0.0;0.0;0.0019808955660877998;0.0;0.005023148571742273
38;0.18503000057693417;0.17359949229792881;0.16837823804303928;0.13609877113021404;0.043154676051462525;0.048585068943633535;0.04565712802169272;0.04143829689032481;0.025139906536664168;0.04343593146022039;0.034320371545606645;0.045404719321525414;0.0;0.0;0.00359862689667109;0.0021779264985865112;0.0;0.003980845785495875
39;0.22380105659136226;0.20802413304006415;0.1632063642156762;0.12686291035418423;0.03708347894011964;0.040912080909408594;0.02243714925894711;0.02940571874935762;0.02415359631631961;0.04345591711719119;0.02954961251464633;0.04076818714411989;0.0;0.0;0.0035922050691717887;0.0032478878450880834;0.0;0.0034997019343433306
40;0.17621637127854622;0.19044114895793057;0.21954550556892874;0.142260249198648;0.04326677226636068;0.04909138531000162;0.01925739301794779;0.028050438405028872;0.021770582586028413;0.041982114571510534;0.02132157601307108;0.03687466480412088;0.0;0.0;0.004290507252703394;0.002338575900819437;0.0;0.0032927148683537673
41;0.21675164244222916;0.18938183294016184;0.14495345356771427;0.12652512492707302;0.04535846248805689;0.048212126592767336;0.028143469548233265;0.033030633555707754;0.030853393535076816;0.05028367535026085;0.036260558557187426;0.04254707488860141;0.0;0.0;0.00095967666928781;0.0028282982015574664;0.0;0.003910576736084689
42;0.2028655132189384;0.18097790758764393;0.1673181895085529;0.13959804454101032;0.04300941220469987;0.047372685906625946;0.02658925566112501;0.032181369711756794;0.027497528962342276;0.04500405161129464;0.03353487502337468;0.04413139687090943;0.0;0.0;0.004541366506086322;0.0019234022849306774;0.0;0.003455000400708809
43;0.21082381911797626;0.18010471855334179;0.15643733054747158;0.13167549685346866;0.04359749272442355;0.0493619879113499;0.027255428699350794;0.0330137054448673;0.029767679028928188;0.046271422530656914;0.03349874387483521;0.0482302315747581;0.0;0.0;0.0035631669278412058;0.002045867223839017;0.0;0.004352908986891526
44;0.1539189604011051;0.15523636549677683;0.17893686687813362;0.14950629284764147;0.06451447866571165;0.06631791670930114;0.03793615061905249;0.040148879566151645;0.03540366315358641;0.042463931239128214;0.028816637675227668;0.03338278931750742;0.0;0.0;0.006037040826767625;0.003133633479995907;0.0;0.004246393123912821
45;0.11199696279422931;0.11586940015186029;0.2702353834472285;0.1968299164768413;0.0;0.05138572513287775;0.045444191343963554;0.05121488230827639;0.025075930144267275;0.03659832953682612;0.033048595292331055;0.04386864085041762;0.0;0.0;0.011351556567957478;0.002695520121488231;0.0;0.00438496583143508
46;0.1356610487464187;0.13709866536159626;0.18464707021890517;0.1304560609304744;0.03182638485302664;0.03404398495090692;0.052763588535772184;0.05892698742850151;0.028864486791260108;0.04850171800283445;0.06720092986266173;0.07703993719348688;0.0;0.0;0.004073247076336423;0.001932115947348566;0.0;0.006963774100470029
47;0.18542827384396648;0.163677043552058;0.16290552790957838;0.1225056623737332;0.0;0.03179195529617934;0.04813155443869482;0.05087594579551529;0.047701710009313295;0.05093656488171012;0.056943365241015974;0.07215875587591825;0.0;0.0;0.0;0.001157273463719477;0.0;0.005786367318597384
48;0.15089681638956814;0.1516573260480408;0.19018591536112509;0.15227743392341084;0.05022873790497139;0.05397278545437527;0.037276673413752355;0.04394575811112801;0.02941417356000421;0.0456773801027273;0.030350185447355182;0.03635236167499327;0.0;0.0;0.007417894207256432;0.00503106389451146;0.009172916496039499;0.0061425780107407365
49;0.17607442188209307;0.17971285511989213;0.1830396162367624;0.13499468124750155;0.03624204727930565;0.04029378485137983;0.025279319199680197;0.03246810442371147;0.033694466464757336;0.05841819623147753;0.04502307051242962;0.04545670128937401;0.0;0.0;0.004024635648515153;0.0020868481140448943;0.0;0.0031912514990751466
50;0.1465198669103351;0.1501883640837513;0.24693880300125276;0.19300695532695425;0.0;0.04566538097141087;0.03147184417193891;0.03342508318104056;0.024970027884170683;0.03659965784640806;0.03612818636145249;0.03678375623577167;0.0;0.0;0.012249278199607557;0.002774946454309923;0.0;0.0032778493715958637
51;0.28875385272220044;0.264593556084523;0.100197095617693;0.09398595181977155;0.04405701151576472;0.045665358544416695;0.020744752402285606;0.0231485001432891;0.025259821151810413;0.044203224882005815;0.021043027669417427;0.022259522876543283;0.0;0.0;0.0026025979190913715;0.0014328909891626652;0.0;0.0020528356620248796
52;0.2943002443695925;0.26487407260638884;0.10721165488849262;0.10202155295775268;0.02950047332848997;0.031726768377253814;0.01878178455848359;0.022125354996367478;0.029258305263853115;0.044974462276820115;0.02136582788455188;0.027447548598727518;0.0;0.0;0.0;0.0009053783325627986;0.0026996235387358827;0.0028069480219272175
53;0.1631792214693769;0.16689085957220673;0.20544373588415038;0.15505845622425934;0.03703334661883885;0.041625149461937024;0.028264912979938887;0.034110535405872194;0.03214261990168726;0.050941610203268234;0.029153381161153184;0.03983160621761658;0.0;0.0;0.003695031220937957;0.0026903148664806694;0.005887139630662947;0.00405207918161286
54;0.2424817616860308;0.2252566873817887;0.1620845717373683;0.14117130505268846;0.02395974061064577;0.026465820048635503;0.019798703053228856;0.024365036476627938;0.025398540934882464;0.044650094569035396;0.026492839773034314;0.03147797892461497;0.0;0.0;0.0;0.0006890029721696839;0.002870845717373683;0.002837071061875169
55;0.21197518032064003;0.17263010908480056;0.17382174766659317;0.16906044284859365;0.042358289499931756;0.046584144382500234;0.02510840236437893;0.03138681533276639;0.01813705418543366;0.03599588438481002;0.0287095656556112;0.033738595441326236;0.0;0.0;0.0;0.001328125820235808;0.004425336231062396;0.004740306781315947
56;0.18174347912614192;0.17852075830235797;0.14873947961404388;0.12644364411404066;0.03974475023913616;0.0450603136696005;0.02877979572315416;0.03333140740455418;0.05689835589879886;0.0587344080015921;0.042043025248926294;0.04566377135373534;0.0;0.0;0.006528898561331202;0.0038454377957103146;0.0;0.003922474946876465
57;0.23017472384901724;0.20615959162392541;0.14588046997199083;0.13006680974379495;0.024090308343336607;0.03557527918227783;0.028360796866853395;0.03075673250639603;0.03461253986153044;0.047698034508263314;0.039741491154680925;0.042692760054805816;0.0;0.0;0.0;0.0012488935772919621;0.0;0.0029415687558352432
58;0.29157095709570957;0.271023102310231;0.10471947194719472;0.08448844884488449;0.03399339933993399;0.035227722772277224;0.020415841584158417;0.021036303630363035;0.026316831683168316;0.051089108910891086;0.02267986798679868;0.02904950495049505;0.0;0.0;0.0030957095709570957;0.0018811881188118811;0.0;0.0034125412541254124
59;0.17152517131385905;0.1668461143702392;0.18280522041880076;0.16338461848076555;0.03911289105344187;0.0421416999567313;0.02830577888688757;0.032562211332374046;0.03599351975769529;0.04635788245001459;0.04156813813783596;0.03825757956912426;0.0;0.0;0.005011119049296129;0.00251562201269886;0.0;0.003612433210235563
60;0.18210265680302593;0.1828469869818171;0.20517689234555148;0.1597727514392915;0.04008749677203749;0.04350533942975194;0.023347662955142713;0.028466831735808357;0.025656605550576476;0.044340812079415474;0.021828621773936293;0.03159605656909359;0.0;0.0;0.0023848946544940833;0.0019139918883200923;0.0038887454238884416;0.0030836535978490376
