ID;entropy;pop%;pop_density;0-2_m%;0-2_f%;0-2_ratio;3-5_m%;3-5_f%;3-5_ratio;6-9_m%;6-9_f%;6-9_ratio;10-14_m%;10-14_f%;10-14_ratio;15-17_m%;15-17_f%;15-17_ratio;18-19_m%;18-19_f%;18-19_ratio;20-24_m%;20-24_f%;20-24_ratio;25-29_m%;25-29_f%;25-29_ratio;30-34_m%;30-34_f%;30-34_ratio;35-39_m%;35-39_f%;35-39_ratio;40-44_m%;40-44_f%;40-44_ratio;45-49_m%;45-49_f%;45-49_ratio;50-54_m%;50-54_f%;50-54_ratio;55-59_m%;55-59_f%;55-59_ratio;60-64_m%;60-64_f%;60-64_ratio;65-74_m%;65-74_f%;65-74_ratio;75+_m%;75+_f%;75+_ratio
68;0,6406436743958916;0,0020516862810650285;0,3626920122337697;0,014797927704064889;0,014018472502227014;1,0556020066889633;0,014739322049791365;0,013432415959491772;1,0972949389179756;0,018519386750433683;0,017435182146373483;1,0621848739495798;0,021953678090862207;0,021180083454451687;1,036524626452684;0,013942285151671433;0,01279947489333771;1,0892857142857142;0,00961718786628534;0,00870293965961836;1,105050505050505;0,02719302358291528;0,023659102630221765;1,1493683428288333;0,030973088283557597;0,02825378592526607;1,0962455922007883;0,030334286651976183;0,029924047072061512;1,0137093615354484;0,02859369872005251;0,029695485020394766;0,9628971778172489;0,026583524778470626;0,028564395892915748;0,930652441526467;0,03021121477800178;0,032121759107318675;0,9405218025907681;0,041053260818603776;0,042360166908903374;0,9691477587161039;0,040262084485911204;0,04094191007548408;0,9833953621528773;0,0330301467485583;0,0361596886867645;0,913452188006483;0,04885953396783722;0,05899245159172957;0,8282336578581363;0,05132097144732524;0,07977401659712129;0,6433294152218632
69;0,7141818885669815;0,002534235122030977;0,529849869755284;0,014684671006433737;0,013911294148905885;1,055593451568895;0,01455656563739538;0,013588658404661138;1,0712290502793296;0,018119792753980755;0,016824505133704048;1,0769881556683587;0,021616594864398094;0,021341405553130514;1,012894619831036;0,013655083410829175;0,01311419407488945;1,0412445730824893;0,009773965193296768;0,008981609762578049;1,0882197569994718;0,02826858476779716;0,025521436298419086;1,1076408254322365;0,03310812093146837;0,02984855098593688;1,1092036242250833;0,0326668691047807;0,031067924313450113;1,0514660965180207;0,03118179575259532;0,031186540395893036;0,9998478624676709;0,029706211687005372;0,02909889734489761;1,0208706994945378;0,03203108690288664;0,03017593137347934;1,0614779874213838;0,04087035736653318;0,04029151088421173;1,014366462552991;0,04087984665312862;0,04087035736653318;1,0002321801718135;0,03489685145470763;0,03739253382930671;0,9332572008628346;0,05074396006908201;0,05682184813345733;0,8930360721442886;0,044637604144920386;0,0685648402953066;0,651027610545983
70;0,7306434557503413;0,0013387327533007768;0,2916352599724935;0,01454130665181699;0,014361673462788984;1,0125078173858661;0,014819738094810396;0,014424545078948787;1,0273972602739725;0,018511200129335895;0,01742441933571647;1,0623711340206183;0,02345111282760603;0,022912213260522014;1,0235201881615053;0,014792793116456196;0,014325746824983384;1,0326018808777429;0,01046363326088128;0,009502595699581454;1,1011342155009451;0,027789254342632345;0,025642637733747687;1,0837127845884413;0,030160412437802007;0,028292227271910757;1,066031746031746;0,03012448579999641;0,028840108498446173;1,0445344129554657;0,030052632524385205;0,028166484039591155;1,0669642857142856;0,02938798972498159;0,028588622033806965;1,027961043041156;0,032558515511325874;0,03200165262533906;1,0174010665169801;0,04362391995545097;0,04136952343314951;1,0544941380807644;0,04294131383714455;0,04053422910416929;1,0593840017726566;0,03386983779123031;0,03462429718514793;0,9782101167315175;0,047548905135712874;0,05329716718460903;0,8921469497809235;0,048348272826887494;0,07270653325908495;0,6649783817171093
71;0,7534601516106576;0,001914768518379908;0,34883880152099345;0,014857609344092436;0,013991020126220603;1,0619389587073609;0,015033439040472229;0,01404753681434268;1,070183281180152;0,018694464504380042;0,01710571760494835;1,09287812041116;0,02397563502778737;0,023021130961725644;1,0414620840152755;0,01539765769725894;0,013997299758234168;1,1000448631673396;0,010399070614461993;0,010154164965932997;1,0241187384044528;0,02828346258909228;0,026204904392602594;1,0793194344596213;0,030142233665107224;0,0292568055511947;1,0302640051513199;0,030343181889541274;0,03126000816352162;0,9706709521896344;0,02930076297528965;0,031285126691575876;0,9365716579686872;0,027887845772237747;0,02922540739112688;0,9542329179200688;0,030676002386260164;0,03241546045401739;0,9463386284385897;0,04266381990015385;0,043568086910107065;0,9792447391179016;0,041885145530471915;0,042293321611353574;0,9903489235337788;0,033665107224716634;0,034682407610914;0,9706681151548073;0,04449747244811454;0,0502621746365663;0,8853073463268366;0,047750321831140696;0,07177619391503658;0,6652668416447944
72;0,8062489231238744;0,004269737202905619;0,41137129502412156;0,015471698113207547;0,01474795832159955;1,0490738972694291;0,015305547733032948;0,014671923401858631;1,0431861804222649;0,01922838637003661;0,01784567727400732;1,0774814581032035;0,023827090960292875;0,022830188679245283;1,04366596768225;0,014705716699521261;0,013939735285834975;1,0549494949494949;0,010918051253168122;0,010163334272036046;1,0742587974508173;0,031258800337932977;0,030284426921993804;1,032174074762879;0,03515347789355111;0,03310898338496198;1,0617504465424854;0,034753590537876654;0,03221909321317939;1,0786644524080062;0,0318980568853844;0,030464657842861165;1,0470512109447219;0,028318783441284145;0,027924528301886794;1,0141185962081485;0,03047029005913827;0,030898338496198254;0,986146554866934;0,04009011546043368;0,0392706279921149;1,0208676945141626;0,03918332863981977;0,03884539566319346;1,0086994345367553;0,03137426077161363;0,032824556462968175;0,9558167467398765;0,04387496479864827;0,051531962827372574;0,851412645499754;0,04454519853562377;0,06805125316812166;0,6545830746948065
73;0,7610020668052622;0,0037570921855981537;0,043026009070795894;0,014427215848174996;0,013169474981197894;1,0955042527339003;0,013953562799033491;0,013534315843374459;1,0309765902104515;0,018322052069831823;0,017003504392491958;1,077545642763034;0,023621845646712433;0,022293696894052133;1,059575078954924;0,015198502232250012;0,014494423375418047;1,0485758445572975;0,011060438769142145;0,00987310578784824;1,120259319286872;0,031040276510969227;0,026754996559614677;1,1601674641148325;0,03216360232346023;0,02888963563919159;1,1133266866068463;0,03181476325348439;0,029568111628502394;1,0759822491611646;0,0303457987294577;0,02850239226793401;1,0646754996631485;0,028118349255116575;0,027798313411102043;1,0115127791848952;0,03173155393404061;0,03259565071287984;0,9734904270986745;0,0437488998767862;0,04402733106107884;0,9936759467907248;0,043304050053606005;0,042478357576048516;1,0194379567543133;0,03557518442065511;0,035565583345334675;1,0002699541078017;0,050930504216472244;0,05465572144080137;0,9318421360815083;0,04217752388267486;0,06126126126126126;0,6884860516142514
74;0,6358179381016846;0,005838513921754102;0,22925135120643989;0,01432955083716045;0,013474885186481867;1,0634265627388049;0,014813518133327841;0,014138023353996334;1,0477785870356884;0,018339271371789857;0,01752167555656239;1,0466619652092148;0,02343019544041024;0,022703214778507733;1,0320210449927432;0,014784686039088082;0,013732314599336862;1,0766346730653868;0,01008093580740161;0,009275696603991185;1,0868117229129663;0,025530819449307;0,022414893836110138;1,1390113928702683;0,025304281565994603;0,024309574314722904;1,040918332768553;0,027201021479910208;0,028037152212863233;0,9701777581900984;0,028368721296620467;0,030038923327223674;0,9443987385163857;0,026890046749181374;0,029011265111106535;0,9268829417193156;0,03127458450892765;0,03262969293819635;0,9584700833122948;0,04283213542846551;0,044203719340156926;0,968971300782706;0,04236052474411516;0,04344584714871182;0,9750189609404626;0,03388594847292872;0,03599481022303684;0,9414120608765305;0,04869534773565089;0,057635356385279155;0,8448867290788252;0,055079597174454764;0,07823176884898161;0,7040566509595387
75;0,730961618311779;0,0054316203510801336;0,148925340328526;0,015000110685586522;0,014145617957629558;1,0604068857589983;0,015422929626104089;0,014464392446815575;1,06626874808693;0,0193124211365196;0,018271976623204126;1,0569420886842742;0,0243751798640781;0,02294069466274102;1,062530155360417;0,015163925353640448;0,013928674208044629;1,0886840432294977;0,010324751510858257;0,009262169880238195;1,1147227533460804;0,02574104000177097;0,022743674318730214;1,1317889818960483;0,02608637903172249;0,024842273039204835;1,050080199607913;0,028089788147787394;0,028778252495959975;0,9760769230769231;0,02985190268523233;0,0318995860359064;0,9358084663428176;0,029838620414849578;0,031786686737653023;0,9387143951528658;0,03249507449139973;0,03387864432293627;0,9591610036591741;0,04292829787705045;0,04434064596108295;0,9681477783325012;0,041241449538441104;0,0421955592942687;0,9773883846597765;0,033982688774267814;0,035773581564208706;0,9499381188118812;0,04779846368405906;0,055947136563876655;0,8543504926205832;0,04835631904013459;0,06879109202399664;0,7029444891391794
76;0,6606219576006418;0,0035935411705772516;0,09831282169496837;0,013598203859293388;0,012724894014983454;1,0686300289245332;0,0137989647430428;0,01315318390031553;1,0490969219028237;0,017492965004031948;0,016459046452722486;1,06281764586298;0,022692671893141673;0,022153963521747422;1,024316568494185;0,015040336207559986;0,01445478362995754;1,0405092592592593;0,010292341306886433;0,010011276069637259;1,0280748663101604;0,026560664920046977;0,023582711811097393;1,12627695800227;0,027209791777503406;0,02570073913465367;1,0587163129800807;0,027905762841168028;0,02707595118833713;1,0306475531389026;0,028648578111040844;0,028872761097894353;0,9922354849924673;0,02664096927354674;0,028554889698624453;0,9329739864073119;0,0312952757618039;0,033061971538798716;0,9465641129440339;0,04594412824605254;0,04721226782840298;0,9731396172927003;0,04579690359796964;0,046011048540635674;0,995345793033234;0,0363577960470182;0,03733817836266115;0,9737431669504436;0,050712199235101035;0,056604531173146226;0,8959035289945025;0,047948391068817486;0,06909185814235955;0,6939803380308973
77;0,6169183372520991;0,005530770598827697;0,08002442124820466;0,01370506287284554;0,012700662643268345;1,079082505991099;0,013613753761065795;0,013281127711011009;1,0250450155508266;0,017272640311668436;0,01640302972328991;1,0530152418820413;0,022492477868410524;0,020879350226968362;1,0772594752186588;0,014444231872967285;0,01363331999930431;1,0594801467070643;0,0100461763222429;0,00914395533680018;1,0986685687113649;0,025468720107136026;0,021916360853609755;1,1620870945342723;0,027681879054559367;0,02601440075134355;1,064098278455624;0,029245004087169766;0,028797154634154824;1,015551864713876;0,027977546654608068;0,028692801363549403;0,9750719806031217;0,026562255422022018;0,027842757013409394;0,9540095260404466;0,03056898620797607;0,031966885228794546;0,9562704026115343;0,04233046941579561;0,04443275301320069;0,952686172815344;0,04373271648955598;0,04534801815746908;0,9643798839829331;0,037949806076838795;0,039358575230012;0,964206805125939;0,054163695497156376;0,060855348974729113;0,8900400114318378;0,049630850305233315;0,07184722681183366;0,6907831033648028
